X,Y,crime_id,report_number,address,offense_description,offense_category,state_offense_code,arrest_charge,charge_description,incident_timestamp,incident_time,day_of_week,hour_of_day,year,scout_car_area,precinct,block_id,neighborhood,council_district,zip_code,longitude,latitude,ibr_date,oid
-83.2213455,42.36667349,3460814,2001210075,Fitzpatrick Ct & Faust Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/21 18:30:00+00,0.5625,2,13,2020,607,6,2.61635E+14,Franklin Park,7,48228,-83.2213455,42.36667349,2020/01/23 16:15:32+00,62191
-82.94624913,42.41209966,3461399,2001220258,Courville St & King Richard St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/22 12:45:00+00,0.322916667,3,7,2020,911,9,2.61635E+14,Outer Drive-Hayes,4,48224,-82.94624913,42.41209966,2020/01/23 16:15:32+00,62254
-83.25616639,42.38195756,3461697,2001230140,Dolson St & Lahser Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/23 03:00:00+00,0.916666667,3,22,2020,603,6,2.61635E+14,Brightmoor,1,48223,-83.25616639,42.38195756,2020/01/25 13:31:41+00,62296
-83.19822696,42.37857106,3461893,2001230342,E I 96/Greenfield RAMP & Greenfield Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/23 23:30:00+00,0.770833333,4,18,2020,605,6,2.61635E+14,Plymouth-I96,7,48227,-83.19822697,42.37857106,2020/01/25 13:31:41+00,62325
-83.13466269,42.42961693,3462143,2001240157,Muirland St & Clarita St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/24 08:30:00+00,0.145833333,5,3,2020,1209,12,2.61635E+14,University District,2,48221,-83.13466269,42.42961693,2020/01/25 13:31:41+00,62353
-83.18084393,42.44052208,3462270,2001240292,Schaefer Hwy & Chippewa St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/21 16:00:00+00,0.458333333,2,11,2020,1201,12,2.61635E+14,Schaefer 7/8 Lodge,2,48235,-83.18084393,42.44052208,2020/01/25 13:31:41+00,62365
-83.17849093,42.35366546,3462453,2001250062,Belton St & Carlin St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/25 12:30:00+00,0.3125,6,7,2020,207,2,2.61635E+14,Joy-Schaefer,7,48228,-83.17849093,42.35366546,2020/01/26 16:25:39+00,62384
-83.16336822,42.37338989,3462497,2001250096,Plymouth Rd & Birwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/25 10:00:00+00,0.208333333,6,5,2020,205,2,2.61635E+14,Grand River-I96,7,48204,-83.16336822,42.37338989,2020/01/26 16:25:39+00,62388
-82.94679763,42.40194959,3462623,2001250207,Frankfort St & Chatsworth St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 00:13:00+00,0.800694444,6,19,2020,504,5,2.61635E+14,Morningside,4,48224,-82.94679763,42.40194959,2020/02/11 16:50:10+00,62405
-83.22543434,42.4299102,3462736,2001250347,W 7 Mile Rd & Greenview Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 06:00:00+00,0.041666667,7,1,2020,807,8,2.61635E+14,Evergreen-Outer Drive,1,48219,-83.22543434,42.4299102,2020/01/26 16:25:39+00,62425
-82.99794227,42.35918059,3462757,2001250370,Maxwell St & Kercheval St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 07:20:00+00,0.097222222,7,2,2020,711,7,2.61635E+14,Indian Village,5,48214,-82.99794227,42.35918059,2020/01/27 14:47:05+00,62429
-83.13954494,42.38650095,3462868,2001260102,Livernois Ave & W Davison St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 08:00:00+00,0.125,7,3,2020,1002,10,2.61635E+14,Oakman Blvd Community,7,48238,-83.13954494,42.38650095,2020/01/26 16:25:39+00,62450
-83.044839,42.33398743,3462922,2001260155,Randolph St & Monroe St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 05:30:00+00,0.020833333,7,0,2020,312,3,2.61635E+14,Greektown,5,48226,-83.044839,42.33398743,2020/02/02 22:12:03+00,62455
-83.15078528,42.35910623,3462929,2001260162,Cloverlawn St & Joy Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 05:00:00+00,0,7,0,2020,209,2,2.61635E+14,Barton-McFarland,7,48204,-83.15078528,42.35910623,2020/01/27 14:47:05+00,62456
-83.20350239,42.33995848,3462947,2001260178,Saint Marys St & Whitlock St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 09:00:00+00,0.166666667,7,4,2020,612,6,2.61635E+14,Warren Ave Community,7,48228,-83.20350239,42.33995848,2020/01/29 07:02:28+00,62457
-83.10951938,42.33119175,3462975,2001260220,Michigan Ave & 32nd St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/24 04:00:00+00,0.958333333,4,23,2020,406,4,2.61635E+14,Central Southwest,6,48210,-83.10951938,42.33119175,2020/01/29 07:02:28+00,62463
-83.2145086,42.40662026,3463503,2001270410,Oakfield St & Pilgrim St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/28 06:46:00+00,0.073611111,2,1,2020,812,8,2.61635E+14,Crary/St Marys,1,48227,-83.21450861,42.40662026,2020/01/29 07:02:28+00,62533
-82.94397095,42.40298771,3463605,2001280079,Frankfort St & Haverhill St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/28 05:30:00+00,0.020833333,2,0,2020,504,5,2.61635E+14,Morningside,4,48224,-82.94397095,42.40298771,2020/01/29 07:02:28+00,62543
-83.15776101,42.3790051,3463618,2001280086,Kentucky St & Cortland St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/28 11:00:00+00,0.25,2,6,2020,206,2,2.61635E+14,Littlefield Community,7,48204,-83.15776101,42.3790051,2020/02/02 22:12:03+00,62546
-83.20038008,42.44211328,3463762,2001280181,Greenfield Rd & James Couzens Fwy,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/28 22:26:00+00,0.726388889,2,17,2020,804,8,2.61635E+14,Greenfield,2,48235,-83.20038008,42.44211327,2020/02/17 14:36:43+00,62565
-83.22607633,42.35410054,3464467,2001300056,Artesian St & Constance St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/30 07:30:00+00,0.104166667,4,2,2020,610,6,2.61635E+14,Warrendale,7,48228,-83.22607633,42.35410054,2020/02/02 22:12:03+00,62655
-83.04278114,42.33830709,3464523,2001300121,Saint Antoine St & Gratiot Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/26 02:00:00+00,0.875,6,21,2020,312,3,2.61635E+14,Downtown,5,48226,-83.04278114,42.33830709,2020/02/02 22:12:03+00,62658
-83.02450559,42.44134969,3464594,2001300187,E Outer Dr & Van Dyke St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/30 22:15:00+00,0.71875,4,17,2020,1104,11,2.61635E+14,Sherwood,3,48234,-83.02450559,42.44134969,2020/04/22 17:19:42+00,62666
-83.23346399,42.35577712,3464883,2001310068,Auburn St & Van Buren Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 14:30:00+00,0.395833333,5,9,2020,610,6,2.61635E+14,Warrendale,7,48228,-83.23346399,42.35577712,2020/02/02 22:12:03+00,62700
-83.12498112,42.38734876,3464925,2001310104,Wildemere St & Leslie St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 11:00:00+00,0.25,5,6,2020,1003,10,2.61635E+14,Dexter-Linwood,5,48238,-83.12498112,42.38734876,2020/02/02 22:12:03+00,62705
-83.19722139,42.42506093,3464929,2001310108,Pickford St & Whitcomb St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 16:45:00+00,0.489583333,5,11,2020,1206,12,2.61635E+14,Winship,2,48235,-83.19722139,42.42506093,2020/02/02 22:12:03+00,62707
-83.14148125,42.38114378,3464974,2001310158,Fullerton St & Santa Rosa Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 10:30:00+00,0.229166667,5,5,2020,1002,10,2.61635E+14,Oakman Blvd Community,7,48238,-83.14148125,42.38114378,2020/02/02 22:12:03+00,62718
-83.24534931,42.4402102,3465002,2001310186,Patton St & Trojan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 12:00:00+00,0.291666667,5,7,2020,802,8,2.61635E+14,Evergreen Lahser 7/8,1,48219,-83.24534931,42.4402102,2020/02/02 22:12:03+00,62723
-83.2322131,42.43152312,3465075,2001310259,Cambridge Ave & Grandville Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 15:00:00+00,0.416666667,5,10,2020,803,8,2.61635E+14,O'Hair Park,1,48219,-83.2322131,42.43152312,2020/02/10 12:53:15+00,62730
-83.22387871,42.32896916,3465201,2001310391,Stahelin Ave & Ford Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/01 06:49:00+00,0.075694444,6,1,2020,612,6,2.61635E+14,Warrendale,7,48228,-83.22387871,42.32896916,2020/02/25 17:44:10+00,62744
-83.08430701,42.31484529,3465251,2002010013,Vinewood St & W Fort St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/01 09:58:00+00,0.206944444,6,4,2020,414,4,2.61635E+14,West Side Industrial,6,48216,-83.08430701,42.31484529,2020/02/10 12:53:15+00,62750
-82.96994089,42.42072842,3465280,2002010053,MacCrary Ave & Houston Whittier Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/01 09:30:00+00,0.1875,6,4,2020,909,9,2.61635E+14,Outer Drive-Hayes,4,48205,-82.96994089,42.42072842,2020/02/02 22:12:03+00,62752
-83.20707282,42.42115261,3465322,2002010085,Saint Marys St & Thatcher St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/01 09:00:00+00,0.166666667,6,4,2020,808,8,2.61635E+14,College Park,2,48235,-83.20707282,42.42115261,2020/02/02 22:12:03+00,62754
-83.24584216,42.36271794,3465361,2002010132,Westfield St & Burt Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/01 11:35:00+00,0.274305556,6,6,2020,606,6,2.61635E+14,Franklin Park,7,48228,-83.24584216,42.36271794,2020/04/08 17:55:12+00,62759
-83.15648234,42.35414493,3465487,2002010250,Kentucky St & Belton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/31 22:00:00+00,0.708333333,5,17,2020,210,2,2.61635E+14,Barton-McFarland,7,48204,-83.15648234,42.35414493,2020/04/08 11:05:48+00,62776
-83.12493501,42.39194822,3465515,2002010258,W Davison St & Lawton St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/02 03:50:00+00,0.951388889,6,22,2020,1003,10,2.61635E+14,Dexter-Linwood,2,48238,-83.12493501,42.39194821,2020/05/01 12:13:29+00,62778
-83.1891492,42.40723252,3465538,2002010310,Hubbell St & Pilgrim St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/02 06:00:00+00,0.041666667,7,1,2020,201,2,2.61635E+14,Belmont,1,48227,-83.1891492,42.40723252,2020/02/03 16:45:08+00,62780
-83.08277865,42.3843639,3465784,2002020229,Woodward Ave & Kenilworth St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 02:59:00+00,0.915972222,7,21,2020,301,3,2.61635E+14,North End,5,48202,-83.08277865,42.3843639,2020/02/03 16:45:08+00,62817
-82.95009262,42.43313552,3465987,2002030104,Moross Rd & Duchess St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 05:30:00+00,0.020833333,1,0,2020,907,9,2.61635E+14,Moross-Morang,4,48224,-82.95009262,42.43313552,2020/02/10 13:26:08+00,62826
-83.03464926,42.33400909,3465946,2002030064,E Larned St & Rivard St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 11:00:00+00,0.25,1,6,2020,709,7,2.61635E+14,Lafayette Park,5,48207,-83.03464926,42.33400909,2020/02/10 13:26:08+00,62839
-83.24847481,42.40588954,3465955,2002030075,Pilgrim St & Trinity St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 10:00:00+00,0.208333333,1,5,2020,810,8,2.61635E+14,Brightmoor,1,48223,-83.24847481,42.40588953,2020/02/03 16:45:08+00,62841
-83.15687822,42.43858865,3465960,2002030080,Pembroke Ave & Ohio St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/02 20:50:00+00,0.659722222,7,15,2020,1203,12,2.61635E+14,Garden Homes,2,48221,-83.15687822,42.43858865,2020/02/10 13:26:08+00,62844
-83.1940486,42.36544341,3466043,2002030168,W Chicago St & Sussex,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 07:00:00+00,0.083333333,1,2,2020,207,2,2.61635E+14,We Care Community,7,48228,-83.1940486,42.3654434,2020/02/10 13:26:08+00,62854
-83.16738312,42.40410561,3466058,2002030182,Monte Vista St & Keeler Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 14:20:00+00,0.388888889,1,9,2020,1210,12,2.61635E+14,Bethune Community,2,48238,-83.16738312,42.40410561,2020/02/10 13:26:08+00,62856
-82.95886316,42.42693913,3466079,2002030200,Seymour St & Kelly Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 20:00:00+00,0.625,1,15,2020,906,9,2.61635E+14,Mapleridge,4,48224,-82.95886316,42.42693913,2020/02/10 13:26:08+00,62859
-83.09443885,42.36903912,3466124,2002030244,Rosa Parks Blvd & Seward St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/03 10:00:00+00,0.208333333,1,5,2020,1008,10,2.61635E+14,LaSalle Gardens,5,48206,-83.09443885,42.36903912,2020/02/10 13:26:08+00,62866
-83.21839128,42.44082887,3466197,2002030321,Fenmore St & Trojan St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/06 16:00:00+00,0.458333333,1,11,2020,804,8,2.61635E+14,Greenfield,2,48235,-83.21839129,42.44082887,2020/02/10 12:53:15+00,62874
-83.03417722,42.33329519,3466301,2002030422,E Jefferson Ave & Rivard St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/04 04:30:00+00,0.979166667,1,23,2020,709,7,2.61635E+14,Lafayette Park,5,48207,-83.03417722,42.33329518,2020/02/27 18:51:12+00,62882
-83.19761372,42.40335032,3466354,2002040020,Prest St & Keeler St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/04 02:30:00+00,0.895833333,1,21,2020,201,2,2.61635E+14,Belmont,1,48227,-83.19761372,42.40335032,2020/02/10 13:26:08+00,62895
-83.00418283,42.42383888,3466382,2002040071,Hoover St & Clough St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/04 13:30:00+00,0.354166667,2,8,2020,905,9,2.61635E+14,Von Steuben,3,48205,-83.00418283,42.42383888,2020/02/10 13:26:08+00,62897
-82.95663423,42.41640335,3466841,2002050123,Courville St & Wayburn St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/01 10:00:00+00,0.208333333,3,5,2020,911,9,2.61635E+14,Outer Drive-Hayes,4,48224,-82.95663423,42.41640335,2020/02/10 12:53:15+00,62952
-82.94227087,42.40776908,3466901,2002050183,E Outer Dr & Courville St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/04 23:30:00+00,0.770833333,2,18,2020,504,5,2.61635E+14,Morningside,4,48224,-82.94227087,42.40776908,2020/02/10 13:44:13+00,62953
-83.17297172,42.43299494,3466927,2002050214,Steel St & Cambridge Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/06 00:51:00+00,0.827083333,3,19,2020,1202,12,2.61635E+14,Greenwich,2,48235,-83.17297172,42.43299494,2020/02/10 13:44:13+00,62963
-83.15237205,42.41708583,3467174,2002060062,Roselawn St & W McNichols Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/06 09:30:00+00,0.1875,4,4,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.15237205,42.41708582,2020/02/10 13:44:13+00,62989
-83.01170617,42.36492249,3467279,2002060173,Mack Ave & Field St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/06 05:00:00+00,0,4,0,2020,708,7,2.61635E+14,Islandview,5,48214,-83.01170617,42.36492249,2020/02/10 13:44:13+00,62999
-83.06369598,42.34616029,3467389,2002060284,2nd Ave & Brainard St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/06 03:40:00+00,0.944444444,3,22,2020,309,3,2.61635E+14,Midtown,6,48201,-83.06369598,42.34616029,2020/02/10 13:44:13+00,63017
-83.08599797,42.34111371,3467524,2002070026,Selden St & 17th St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/07 02:00:00+00,0.875,4,21,2020,307,3,2.61635E+14,Core City,6,48208,-83.08599797,42.34111371,2020/02/10 13:44:13+00,63035
-83.14242199,42.42800915,3467574,2002070068,Margareta St & Stoepel St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/07 10:00:00+00,0.208333333,5,5,2020,1208,12,2.61635E+14,Bagley,2,48221,-83.14242199,42.42800915,2020/02/10 13:44:13+00,63045
-83.14082576,42.27893606,3467602,2002070097,Campbell & Campbell Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/07 07:30:00+00,0.104166667,5,2,2020,411,4,2.61635E+14,Boynton,6,48217,-83.14082576,42.27893606,2020/02/10 13:44:13+00,63049
-83.11935522,42.35308226,3467692,2002070193,Tireman St & Beechwood St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/05 23:00:00+00,0.75,3,18,2020,1006,10,2.61635E+14,Midwest,6,48204,-83.11935522,42.35308226,2020/02/14 13:55:49+00,63058
-83.17085016,42.43471794,3467968,2002080086,Meyers Rd & W Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/08 08:30:00+00,0.145833333,6,3,2020,1202,12,2.61635E+14,Greenwich,2,48235,-83.17085016,42.43471794,2020/02/10 13:44:13+00,63100
-83.17406108,42.43297865,3468006,2002080126,Cambridge Ave & Sorrento St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/08 15:30:00+00,0.4375,6,10,2020,1202,12,2.61635E+14,Greenwich,2,48235,-83.17406108,42.43297865,2020/02/10 13:44:13+00,63103
-83.1812627,42.42198435,3468017,2002080135,Thatcher St & Tracey St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/08 05:00:00+00,0,6,0,2020,1206,12,2.61635E+14,Winship,2,48235,-83.1812627,42.42198435,2020/02/10 14:00:17+00,63105
-83.14015227,42.3981436,3468128,2002080258,Eaton St & Livernois Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/09 03:35:00+00,0.940972222,6,22,2020,1001,10,2.61635E+14,Chalfonte,7,48238,-83.14015227,42.3981436,2020/02/10 14:00:17+00,63115
-83.14559211,42.37603235,3468139,2002080270,Bryden St & Elmhurst St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/01/23 06:00:00+00,0.041666667,4,1,2020,1004,10,2.61635E+14,Oakman Blvd Community,7,48204,-83.14559211,42.37603235,2020/02/10 12:53:15+00,63118
-83.19890853,42.43579388,3468265,2002090079,Saint Martins Ave & Prest St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/09 07:00:00+00,0.083333333,7,2,2020,1206,12,2.61635E+14,San Bernardo,2,48235,-83.19890853,42.43579388,2020/02/10 14:00:17+00,63138
-83.25829644,42.42912784,3468358,2002090176,W 7 Mile Rd & Lahser Rd,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/09 10:00:00+00,0.208333333,7,5,2020,801,8,2.61635E+14,Berg-Lahser,1,48219,-83.25829643,42.42912784,2020/02/10 14:00:17+00,63155
-83.07265628,42.44038563,3468359,2002090175,Mitchell St & E Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/05 09:00:00+00,0.166666667,3,4,2020,1102,11,2.61635E+14,Butler,3,48234,-83.07265628,42.44038563,2020/02/10 14:00:17+00,63156
-83.06002133,42.35058531,3468544,2002100044,E Alexandrine St & W Alexandrine St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/10 07:00:00+00,0.083333333,1,2,2020,309,3,2.61635E+14,Midtown,6,48201,-83.06002133,42.35058531,2020/03/09 11:32:37+00,63176
-83.08031426,42.37511097,3468664,2002100177,Virginia Park St & 2nd Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/10 03:00:00+00,0.916666667,7,22,2020,303,3,2.61635E+14,Virginia Park,5,48202,-83.08031426,42.37511097,2020/02/11 16:50:10+00,63194
-83.21843058,42.43367101,3468933,2002110042,Vassar Ave & Fenmore St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/11 14:55:00+00,0.413194444,2,9,2020,804,8,2.61635E+14,Greenfield,2,48235,-83.21843058,42.43367101,2020/02/11 16:50:10+00,63234
-83.16016641,42.43853474,3469014,2002110126,Pembroke Ave & Kentucky St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/11 13:00:00+00,0.333333333,2,8,2020,1203,12,2.61635E+14,Garden Homes,2,48221,-83.16016641,42.43853474,2020/02/12 13:49:25+00,63246
-83.22973025,42.35405104,3469380,2002120073,Constance Ave & Grandville Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/12 07:00:00+00,0.083333333,3,2,2020,610,6,2.61635E+14,Warrendale,7,48228,-83.22973025,42.35405104,2020/02/12 13:49:25+00,63280
-83.04968757,42.44614502,3469443,2002120141,Hamlet St & Bloom St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/02 01:00:00+00,0.833333333,6,20,2020,1103,11,2.61635E+14,Farwell,3,48234,-83.04968757,42.44614502,2020/02/14 16:35:11+00,63291
-83.07164108,42.44019957,3469705,2002120409,Charest St & E Outer Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/13 09:08:00+00,0.172222222,4,4,2020,1102,11,2.61635E+14,Pershing,3,48234,-83.07164108,42.44019957,2020/02/17 14:36:43+00,63323
-83.03794356,42.34236746,3469927,2002130214,Russell St & Maple St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/12 06:00:00+00,0.041666667,3,1,2020,709,7,2.61635E+14,Lafayette Park,5,48207,-83.03794356,42.34236746,2020/02/18 17:01:40+00,63354
-83.22650396,42.4117627,3470146,2002140045,Verne St & Stahelin Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/14 11:00:00+00,0.25,5,6,2020,811,8,2.61635E+14,North Rosedale Park,1,48219,-83.22650396,42.4117627,2020/02/17 14:36:43+00,63384
-83.11801984,42.42247703,3470152,2002140052,Manderson Rd & Covington Dr,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/14 03:20:00+00,0.930555556,4,22,2020,1209,12,2.61635E+14,Palmer Park,2,48203,-83.11801984,42.42247703,2020/02/14 16:35:11+00,63385
-83.22930238,42.34322949,3470218,2002140118,Grandville Ave & W Warren Ave,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/14 03:00:00+00,0.916666667,4,22,2020,610,6,2.61635E+14,Warrendale,7,48228,-83.22930238,42.34322949,2020/02/17 14:36:43+00,63392
-83.17704984,42.44357036,3470230,2002140138,N Norfolk Ct & Cheyenne St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/14 18:00:00+00,0.541666667,5,13,2020,1202,12,2.61635E+14,Blackstone Park,2,48235,-83.17704984,42.44357036,2020/02/17 14:36:43+00,63394
-82.9594646,42.40703537,3470610,2002150131,Wayburn St & Evanston St,MOTOR VEHICLE THEFT,STOLEN VEHICLE,2401,24001,MOTOR VEHICLE THEFT,2020/02/15 08:30:00+00,0.145833333,6,3,2020,911,9,2.61635E+14,Outer Drive-Hayes,4,48224,-82.9594646,42.40703537,2020/02/17 14:36:43+00,63439
